content,sentiment
cool rite,neutral
air,worry
pokes run away want sugar,fun
gunna spend today sexy good friend,relief
dream weekend awake,happiness
funny thank today btw lebron harass,fun
shack idol today ca wait gon na fun poor cameron fall bar speech today feel bad,worry
happy mothers day,love
that s marchit come slow heartbeat,sadness
yet another semi final tonight,neutral
thanks i be totally bush today though time code,worry
wishing could see n e r headline fest depaul tonight,worry
tomorrow warm day reason like sun much xd ill go swim that s well xd,happiness
yeah back work get 330 bad,neutral
eh check dentist app next week though get molar pull root canal,worry
start fisnihse gossip girl yesert ay,neutral
go 30 minute already show boobage without,surprise
awesome i be glad like fyi platinum note 30 free upgrade summer,happiness
walk puppy downtown also mystery miss cat solve lock basement nearly two day,worry
haha i have get camera lense ready,empty
dead stop express lane would happen choose take way ugh hopefully get move,boredom
yepsadly 10 min meeting,sadness
lose please help find good home,neutral
arthritis really poor would painful ca old many squat u,worry
cn gt twit frm u pls hva gr8 shw 2nyt,love
way get crate bella dolce sad cuz go tto richmond,sadness
exception short dude larenz fineass tate yum,neutral
love time low,love
cousin confirmation confirmation party,surprise
way buy today aswell twice cos pre order aswell cya later x,worry
try fix sister ipod phoenix tomorrow morning 445am hopefully ill actually get play tournament stupid fence,sadness
blimey still suffer,worry
fun sun hm hell cold,neutral
call mother call mothersget butts bed kidsll tomorrow,surprise
hold get,enthusiasm
need relocate west coast weather killin,sadness
tactical mistake go city library buying milk know ouch ouch ouch maybe good thing try uni,worry
friend someone help move real friend someone help move body,neutral
aw thanks lol ermm happen study ha ha,worry
senior do 5 day woohoo go night,happiness
epic weekend i have atleast year night cap 2 hour sleep 3 day goodnight,fun
fantastic idea man ill end lonely tourist go home,enthusiasm
mk mentality think,worry
damn money sign ugh,neutral
embark large tour bar project hopefully wo die alcohol poisoning,worry
know bound,neutral
check yourz rayne,neutral
finished minish cap great game ill miss ezlo link,love
sit nans bathroom die hair x factor audition tomorrow,worry
google adsense income 6 month payment indian govt happy fall publisher sad,worry
want see friend mindless fun work play drunk walwal mean sleep one bed,worry
every time friday sadly that s often,surprise
thank find amusing rubiks picture tonight make evening via,happiness
monday morning puzzle,worry
sighs head hurt anyone know mix benadryl claritin already take sudafe,worry
dinner party great happy full client like end day,love
well work leah may something embry,sadness
get update ipod,neutral
love smell procrastination morning oder,love
trully awful day shitty,sadness
jason mraz still serenade read judicial supervision executive action commonwealth caribbean bbl,hate
follow please,neutral
sad camera hand geek squad 23 week,worry
though cold would go away turn sinus infection keep get bad bad day,worry
great shot yesterday edit pic,happiness
yeah replied mean take photo drink lazy do not x,happiness
well ever head back west coast hit tiny place hack hang beach,neutral
i be deal cancer direct family bugger cancel suck,sadness
clean house family comme later today,neutral
favorite little cartoon movie world,love
yeah haha 3rd episode well,worry
sorry have not tweet holiday ill i be better,worry
well make list look better ca anything number picture since already close tab,worry
kno they be guilty pleasure like shopping,love
thank hope,happiness
wish could take pillow school dead serious,sadness
lol yea know i be almost do semester week yay,happiness
get phone back week yew,worry
tv i be watch 70 show marathon,happiness
long day dancin travelin celebrate life happy mother day,love
burn cd fuck outa blank disc,surprise
watchin soup show best,love
finally bed almost everything pack get ta 6 hour get ready double shift work,worry
research could find specific thing wan na drive autorun,worry
ocean sound cd,relief
start cloggin twitter feed time go bed nighty night sure go tweetup meet,relief
enjoy star trek please,fun
aw stink i be sorry,empty
good get revise da weekend get exam monday 2 hour,worry
star son hard review grab instantly morning delay review 2nd listen tomorrow,sadness
lmao bake nonstop sound like yummy fun,happiness
really tour anymore brother tell ill miss ur concert,worry
can not find itouch 64577 billionth time n need sleep,worry
absurd feel like dip pool real quick bad do not pol,empty
really really really hope jordyn okay,worry
aw suck also finish uni totally mini housewarming yes work around schedule lol,worry
headache,worry
demo gary burr excite get girl music tape miss tayla,fun
night improve,relief
happy bday lina haha birthdaypresent would comment new video httpbitly17cy61,love
what s point wisdom tooth nothing grr much pain look like chipmunk fml,hate
fell wagon maccys,worry
17 hour leave teenager ill sleepin 810 hour depress,sadness
wow get kill first wave horde gear fail,sadness
2,worry
morning friday that s terrific smile,happiness
btwn two prefer 300seconds datapoint evoke danapoint data star trek tng 002,neutral
bore sunny monday school tired lazy hungry yeah great mood,sadness
kickable,sadness
texting,worry
grateful great marriage awesome kid business rock guess rest family ok,sadness
eww town fair tire smell horrible make sick,neutral
really want blackberry sidekick hella wack night,fun
momma martini go food shopping without,worry
want someone spend summer evening whilst nice relaxed mood,relief
apparently try site tho maybe get well result,neutral
fel like i be going to die way rainfor need girls spa day asap,fun
miss taylor like crazy can not wait till he s back,sadness
finally sunny day i be sick go outside play,sadness
hectiv runny around woman goof making surprise,surprise
listen new jonas brothers song,neutral
sux ur diff country,hate
yeah still needa hang lol glad super time show,worry
haha know work blip apart obvious thank reblippe song nice day x,happiness
happy star wars day twitter,love
recession,sadness
err yeahme toocan sue,relief
ack fast forward right coldplay song,neutral
feel like one gym machine work rather,neutral
look like diamond ball,worry
ohh right turn curve right angle like well curvey thank let know though,neutral
sit sunny balcony learn dutch exam,relief
170th update,neutral
urgh feeling like crap today bad headache tired blood sugar high,empty
odd try call mitchel musso dosent work,worry
sleep entire flight wake fact girl beside watch chitty chitty bang bang,neutral
morning twitterverse wake feel little lethargic n wide awake gettin ready 5 hour drive home,neutral
i be bloggin right nowwill later,neutral
try best make luck,happiness
love one especially shoe anyway gmn punya acc lookbook ya httplookbooknulook92920,relief
nothing aim join insorry,sadness
rearranged living room look huge joe saturday night,fun
think he s confirm feel hell glen helen opinion,neutral
cute guy add follow ill,neutral
actually tear induce,neutral
poor stuart wonder move day today expect welcome cake case neighbor hehehe,worry
grrh phone brand new may add keep switch other say,worry
listen jello biafra work,neutral
awesome tell good may watch,love
ps miss tweet today guess i be addict,love
nvm lexis playlist work magic,surprise
um u already like nine painting jk lem come finish 4 u,surprise
really tired sunday morning x,sadness
need cheer,happiness
captain jack back,empty
feel like warm thing,happiness
thank fun work lol x,surprise
thanks man ca wait,happiness
sorry do not think cry fake do not see wasand do not think fair get another chance,empty
ahh stomach hurt,worry
oh tweetdeck malfunctioning il web fixd,sadness
know work keen pay though 2ndary social network,worry
change mind midjune one x,neutral
yeahh lunch food money,worry
feel well feel like could throw throat hurt really bad sad day,sadness
back office fire alarm go due someone burn food microwave,surprise
arghh find go rock bell ca go,sadness
ur welcome sweetie anytime nee find way get follower many,surprise
sing store wo work,worry
yes also use desktop mouse ketboard ot second monitor httptwitpiccom4wlpf,neutral
roommate go moyer away ball i be definitely go naked next 11 hour,relief
good morning,neutral
good lord see agency work upcome open day money jam,happiness
