content,sentiment
"lots tasks complete today . first , wecloming new members canadamigos social networking site , w.canadamigos.com , coffee",empty
ur pic gone,neutral
"sang "" shine "" newsboys car holla !",happiness
miss already come visit please,worry
thanks ! ! bit comfort zone fun,fun
maybe missed chance time,worry
uploaded new blog . painful story 80s year old man cried wanted die . sad,sadness
two week extension contract . i'm ready done,happiness
goodnite sexy twiggas,neutral
feeling even worse today,worry
oh no.sorry hear .,worry
"shout people goin prom & iish "" damn kinda miss high school """,worry
wishing good night everybody,happiness
ca not see white sox players @ random bars go .. not cubs players wah,fun
not sound like fun,neutral
listening ca not wait - akon feat pain . love song,love
oh yeah & u 4 us hehe <3,love
"going tita gi , sister beloved lola ! going treat dinner ! wohoo . excited hungry .",worry
live danny noriega's stickam . said hey luv !,surprise
updating ipod downloading new songs .,fun
godmorning,happiness
many farewell parties ! sad see people leaving ..,sadness
scrub moisturize . doesnt even sounds like ' showering ' . maybe u inclined follow en . rephael,surprise
headed way,worry
yay research paper finally 4 half pages <3 not going bus not bad,relief
try height small cars not much fun specially bumbpy country roads ! haha,worry
hmm announcing summer shifts facebook.you ' cool ! hahaha . mate think i've got sunstroke x,fun
cant wait get home . hate job,love
"ahah oh yes , forgot , need earn money .. maybe could get jobs checkout chicks twitter takes",fun
hungover,worry
weekend looks sloppy looking forward great week great customers !,worry
good morning ! hope everyone well monday ! thanks #followfriday recos ! blessed !,love
no friends,sadness
"i'm game , bad leaving hi !",worry
feel like dream got crushed,sadness
came back karaoke & eating dinner emily . much fun,love
hey whore ! ! that's kinda mean dont yu think ? !,neutral
stellar happy ma's day,love
"may , still not like hearing name much . #blackhawks #canucks",boredom
listening music ! ! phone died ! ! ca not find charger . brother needs 2 stop taking mine without asking ! !,surprise
"hey "" keep clear "" ( robluketic live > http://ustre.am/2w5v )",happiness
fantastic time paradise drink margeritas,surprise
kinda meant mother . im giving props taking us,neutral
home work . hours sleep putting miles new bike .,happiness
aww thanks ! glad appreciated weather much yesterday !,happiness
", ? i'm eating crackers ! yummy . unsalted ones course . salt caviar .",sadness
hahaha thanks clearing,happiness
music soothes soul .,sadness
computer packed away . goes life . right cardboard box .,worry
someone chemics ?,love
oh man sold step away desk 10 min ! right,surprise
got subponea,happiness
"ur going 2 get tired hearing , saw preview ur movie year one , . funny . yeah !",surprise
ca not find favorite nike shorts,worry
hahaha niene ur soo smart . ! lmao think .. good lookin .. whts gurlie ? ? come home weekend . !,happiness
8 month old african grey parrot sad sale - reptile forums uk http://bit.ly/grrda,worry
communications class,neutral
except move 7am 9am,neutral
http://twitpic.com/4wtom - day soo stressful ! ge .. lunch blast tho ! guys ? ?,hate
gotta love skype ! make sure get new update !,relief
": no , fell effed arm today back drive .",sadness
subway . not feeling good,worry
"got tickets go dad girlfriend see eric clapton , steve winwood , arc angels june 24th @ toyota center ! woo !",relief
whops . wrong smiley . supposed lol,neutral
nvd sitting,relief
back ?,empty
http://twitpic.com/67uc7 - lend one ? cold,worry
"beautiful mn day , i'm stuck inside playing zelda . i've gotta play least 10 hrs . today .",happiness
rishloves make smile : .,happiness
miss ! come michigan like . ca not wait till july,worry
layed 23 teachers city near wonder thinking not going jobfield .,worry
im away comp . ill back later,neutral
people still mail things ?,neutral
received mothers day card lovely daughter wishing happy mothers day http://tr.im/kwk9,love
` need no education,neutral
like !,happiness
little thing links us england,neutral
ok know daisy love ? seen yet . oh lord,neutral
got crush issue tomorrow friend going india whole summer im back sad .,sadness
going paris ?,neutral
"plus , look orbs ! either ghosts need clean mirror",surprise
lan poker much fun ! someone help remember ki compre chal raha hai abhi !,happiness
kicking back holidays no school whiles,fun
dropping mum station i'll miss u mum,worry
wish could go drive .. movie store .. wanna alone,neutral
photo : novusnovendo : eyecandy + live = like stripclub ! keeps clothes take . http://tumblr.com/x2k1wga72,fun
argh ! want see msg august dammit decent seats expensive . bo recession !,sadness
"good night . set twitter thing . i'm new , expect come handy .",worry
happy mommy's day moms,happiness
"died . wait , magic jack ? read .",worry
needs increase salary http://plurk.com/p/wxluu,neutral
fucking hates goodbyes,sadness
twitwoo ! tweet phone,surprise
"better work , work , 10 minutes lunch , work , work , work ? actually might . not work hard",hate
hello . new follower lang po . tweet meet .,neutral
"awesome effort w / e , even u didnt win.good luck tassie",fun
/ really sad / ca not go java one,worry
fun !,fun
http://bit.ly/61aam dogs going die somebody not save !,worry
testfest weer een groot succes,happiness
winding night . rode duc home b . b . q . pops house . time pass soon adrenaline wears !,neutral
says i'm tutoring cousin ! http://plurk.com/p/rpp57,neutral
"gh ! went hour earlier bed thinking ill get area hr sleep , woke hr earlier . today gonna long one .",neutral
"congrats ! cuss like matter minutes , not know reward .",surprise
hahahaha ! laughed ass . thanks,love
work suckd .. another closing nite 30 dollars pockeded .. need new job,worry
that's long time ! well txt ! xx,neutral
i'm gonna miss live comet action tomorrow ! go take care cousins not access interwebz,sadness
yet another good weekend someone . sigh . man like boy ..,love
omfg downing tasty . ate almost lo,happiness
` welcome ?,worry
gaming thingy . mine finally died 5 years . rip .,sadness
"2 days month left , 400mb left onpeak downloads .",surprise
bristol's ish ! love brunch sundays . ruth chris good got sick .,love
startin get head ache ! ughh !,worry
"* jealous * desperately wanna go shopping , alas , no cash .",worry
"welcome . picked slack last days , turn get .",neutral
,neutral
awarded first ever credit card,happiness
gonna celebrate mothers day family gonna start partying tonite,surprise
way one goals year forgive people . no idea much lifted shoulders . feel better .,relief
"claire love show , got office @ 5am no radio",neutral
i'm hungry ca not eat anything right tongue hurts bad .,sadness
"much love hopeful , reckon chances minimal =p i'm never gonna get cake stuff",worry
hahaha well would smack ? ! hahaha big bang,happiness
i'm sorry hear .,worry
couple hours ago.ive got sun burn really uncomfortable,worry
"make plans , none ! !",neutral
couple years ? may die without kateage . * keeps fingers crossed tho *,worry
well atm anyway i'm managing cos no musical talent ps horrible thing say bout rove,sadness
back work ! doin ?,fun
"namaste ! hooray monday ! undaunted 3am wakeup , consider 9am london feel justified . bright side everything !",happiness
lol funny not back . legs ;) i've never hurt back ! thank god ! thanks 4 watchin !,worry
anyone want chocolate nutella mochi ? gonna go waste,neutral
awwh im sorry wo not much longer,sadness
left bases loaded .,neutral
computer work not working.bo . need new one ! tgif !,sadness
cheers ! look later hopefully get sorted !,worry
like jeans http://tinyurl.com/csbo8s,love
http://twitpic.com/4w22u - pretty ! girls must love whole lot happy bday !,surprise
love !,love
dont care gets mad . like speaking mind . im alreadt crazy helps not go da deep edge ! fuck u !,hate
going home . i've seriously enough,worry
that's exactly mama,empty
okay i'm trying happy deal problems friends ' also . hard,worry
checkin twitter !,neutral
"ha ! noticed star wars day ! may 4th , always",fun
"nah iplayer listening back , not working",sadness
happy birthday .,neutral
mouth hurts stupid retainer ! !,hate
ok . twitter almost pass ! ! bastard :'(,hate
okay . informative . proves digestion not take place throat guess .,relief
talking nat,neutral
never get hubby due next week .. <cries> hope gone,worry
seeing anyone still awake,neutral
"love much . got hiding spot , gonna go check datalounge",love
addictive not . biz could definately better ! folks slowed getting done .,neutral
http://bit.ly/lazel wow christian lacroix bankrupt .. sad,neutral
put pot eggs stove boil .. forgot .. remembered 45 min later ! wonder they'll still b good,worry
"hi charlie , thank following ! nice know there's another ollmann new world .",happiness
"testing hulu desktop . reminds shittier version boxy . feels clunky , search hidden , menu system questionable .",worry
wish could see dramafest bad .,worry
dude 2 hours i'm done work,neutral
not make feel like used,sadness
feels rather lonely ! no followers,worry
medhurst play ?,neutral
"grilled chicken , broccolli , water . yummy healthy . well put butter veggies whatever",happiness
"well , looks like going another night without snuggle bug missing big girl .",worry
i'm not trying get followers . i'm trying get interaction !,hate
"haha , i'm 19 girl not give beer lol xd",happiness
not hurt :'[ meant good way :],worry
"saddened see felt need comment clay . know not care , lost one follower today .",sadness
umm bout em ? .. aint get 2 see da game see dey survived anotha game da series due notin lebron im guessin,empty
"5 mins , till end follow friday",sadness
yeah imagine,neutral
yea saw really sad commercial,sadness
"place dream.maybe see ! ? ! sweet dreams , !",relief
gonna get tan . white,worry
i've trying not think !,sadness
"yep , itï ¿ ½s mothers day well family ignore ! weï ¿ ½re celebrating every day . lol",sadness
yea . thanks link .,neutral
well hopefully i'll see conference,worry
dunno . thought funny,neutral
"calls high five ! ( not miss , hotshot xd )",fun
"good morning ! since i've "" talked "" - keep awesome tweets .",neutral
"says alright , alright . i'm going already . sheesh , well better early late . http://plurk.com/p/rpbd5",neutral
watchin tv yesterday media u . u number five think worst beach bodies ur butt,neutral
