content,sentiment
like see movie 4 8 would give 5 tyler perry not,neutral
erica hugs bad mine use really bad first day sometimes not even get bed,worry
french paper,neutral
home make red velvet cupcake pretty damn good master frosting goodnight,love
mkarim thank followfriday see us south africans holiday fri,relief
nesitajai ur leave week know not see u everyday like fact ur city,sadness
pillowfarmer sorry pray,worry
sooo hot hufff,worry
gettin nd watch movie nd couple drink nd shoot ill try 2 get get back,worry
eileenfletcher thank follow thing join interest,empty
good morning everyone,happiness
60 todayy yayy,enthusiasm
fanboygeekstu one reason think kid nah let us get piano instead poor bugger,surprise
wake ungodly hour go work start get old least coffee good,neutral
potterentourage hope mom ok,worry
waaa octo drive not go,sadness
moonooh not understand anything help,worry
sapphire05 know booskie everywhere u thank u reassurance love u,love
givemestrength ha check high score today currently no1 slot 306000,neutral
slessard thank u thank u thank u everything weekend u guy amazing see u alpine thx chattin w us 2,surprise
really need go start revision biology chemistry today think,worry
sun believe,neutral
twitter really call twatter post twat,surprise
jtimberlake love performance snl tonight damn funny,love
take 8 trip basement move book room floor,relief
looove bf u awesoome hannah montana movie amazing good movie ever cool httpgykd net,love
borre everyone doingn check link profile,sadness
head hurt feel sick go work tomorrow,worry
chris511 would love not taker yet,love
headache go bed goodnight,empty
briarlaboheme oh dear terrible however moleskine notebook rule lot,sadness
mi corazonsito tiene frio weather suck,sadness
fight sore throat day hard training rest next week sunday race oooohhh sun nope go,surprise
upload photo myspace musical,happiness
ofcourse wait last minute run experiment work supervise aka not get leave work time,surprise
wake wash class 10 till 11 chillin g building nigguhs bby come 330 ilh,neutral
end day another walk nice walk gelato,happiness
httptwitpic com67ljj teenager need encouragement,fun
get finish watch marley cry like fucking baby miss beast like crazy,sadness
less min lose 2 follower,sadness
httptwitpic com67hvr picture last year freshman year miss thos day,sadness
seriously quiet lonely without bunny,boredom
not believe fast week go,surprise
clean follower list block porn girl crap look like spammer,relief
laurenbakarian miss,sadness
black canyon seriously good fusion food around,happiness
little hungry nice bowl spicy lentil soup fill gap,neutral
lram2 not believe find way not ppl contact family first sad 1,worry
embosser expensive get one cheap try save 75 papersource order go tonight sry bank account,sadness
thriftygambler three broody one atm china egg keep happy ish,love
need go sleep 4 tonight exhausted,neutral
titanite lol happy like,surprise
love mandy moore much also angela,love
suffer hayfever drowsy much piriton head bed air purifier,worry
teeeeeeeeeeeeeth hurt lot mall funnn today make 10dolla not 15 well nothing right hehe,sadness
happy mothers day wonderful mom,love
a12291994 lame go make breakfast,surprise
still wait find caca stand hope not think since follow caca,worry
hate fact nice outsidee inside revisionn,surprise
autumngirl82 hopefully get see htb next week la really soon not wait,fun
misskellyo wish could eat,sadness
throat hurt bad not even want swallow spit officially not talk,worry
get ready school hopfully today good day,neutral
sorry tweet bgt poor wonderful crazy weird greg not fair silly little girl never go cope urgh not fair,sadness
jgreco4 outlook not good,worry
purplecoffee oh sure thx,love
wtf get hm tm today revision revision revision,sadness
bb517 well send email pick fave cake ice cream flavor cup part belgian chocolate,surprise
caselynn not us far know hee hee think year first,relief
emilyjonesmusic awww thank,happiness
start lovely morning look like go chuck,worry
robinlefeber ojee suck,hate
ugh go town never rest want go tyler know get back exauste,neutral
good news finally finish easactive workout pause 6 hour bad news resistance band tear,love
get sore foot,hate
join big bestest group facebook httpbit ly cdrbt,surprise
bridge need one fuck,worry
play game yeahhhhh lose inlove ughh really cause fool,worry
joechacko thx become ibm master inventor 2008 really enjoy blog particularly vegan tag,happiness
want bad go mcfly concert,sadness
freakin lond thursday ready hit hay surprise surprise not freakin sleep boo,empty
tinchystryder eh u never hear belfast like everyone love,surprise
solangeknowles happy mother day beautiful,love
work oh no first day monthly visitor ahhhhhh,sadness
not post new song today try post tomorrow,worry
kyneton breakfast morning slow live noice beautiful sunny autumn day drive back melb via daylesford,love
sydenifbabei good two second movie,happiness
joecommisso oh ok kool keep inform bout check ur page nice,love
wow really bored piss leave library card take booky wook back,anger
tired lot look forward tabletop gaming tomorrow break constant programming,worry
ahaulil bird live find way kill damn thing beside exterminator vegas suck,worry
see drag hell sam ramei excellant usual kitty scene kinda hard,worry
jordanknight tinkn people street ny wait 4 friday crazy brooke,worry
genejm29 speak soon still nice evening lot break cloud come south,worry
want go swimming,sadness
biomedwiz miss u still club u know west coast shit,enthusiasm
howied wish leigh happy mother day midnight ny,happiness
livetosingxo first fight,sadness
eat lunch sushi tei sency yum meet ghina earlier,happiness
xograceox hahaha listen lady haha ily ftsk xx,happiness
jimmymcdonald let know turn,enthusiasm
cower failure mean comply stand instead,empty
phone pass away yesterday jump table search new phone,sadness
get back home disappointing report card,neutral
dad take school pick tomoz plus drama almost day score bludge day,worry
wish could spend last weekend high school student burbank everyone not fly dc,worry
enjoy weather go work last shift jamieallover,happiness
post pic college myspace www myspace com katieheidie,happiness
prsvr ok fine not much lol,worry
nursingdrpepper tell would back not update much exam look forward day two house,worry
egsa no plan currently,neutral
gulpanag pretty bad quality probably bad pic u post till date,worry
think steph enjoy first mother day tomorrow,relief
still fight cold ugh,worry
cfie sorry hear,worry
andyclemmensen not send text,worry
davidarchie good morning david happy mother day mom lol bad u not awesome,love
time sign night everyone great one mother happy mother day,happiness
blogge new passion,neutral
another manic monday wish sunday fun day happy monday twitterland,sadness
punisher5463 get twitt yayy xxx,fun
lonely need hug,worry
ahhhh think rain go begin shortly,worry
let get rich give everyone nice sweater teach dance,fun
pinkpop weekend get no ticket mean no bruce springsteen oh well wwwwweeeeeeeeeeeeeeekkkkkeeeennnndddd,sadness
rohitchauhan pundit pay tv channel website run otherwise,neutral
finally go bed woo hoo get work 5 lot love,happiness
happy mothers day mommys exspecially mine love mommy,happiness
nokiko oh see mean true use improperly know,worry
kirstiealley funny u not show love yet,love
quanvu good thank may need advice soon play new font,neutral
robbywat minute think say maggie extra eye grow yep space cadet sorry sweet girl,happiness
karen230683 morning hope u r well bed soon,happiness
cassiescerbo bring win good movie ever u good actress singer dancer role model ever33 xoxo,love
yogulicious another sour sally competitor,empty
titothebuilder crappy,worry
go father house not question domestic food people around vs bed tv world not know,neutral
every time pay library fine get new one bad patron,worry
jennettemccurdy lol great episode,fun
mfjmaf namaskar namaste r marathi people say namaskar marathi word naaaah,hate
gift publish episode 68 align align sensitivity level 1 2 75 min yoga class httpbit ly8qagh,happiness
not wear hoodie since sxsw forget amazingly comfy,neutral
beauknow good luck go sleep work stupid paper no worry ur not alone u ready record album,worry
renu19 lol trash kitchen,worry
patgarrat657961 thank,neutral
sittin home hellllllllsssssss yeah get girrrrrl boysssss 2 mangy cat good time life goodnight twitter,happiness
doubleuefwhy welcome back,neutral
anshprat yahoo map lot desire yahoo,neutral
yelainez oist 1st tym di pa ko 18 2nd tym may sakit na siya not blame,sadness
miss baby,sadness
wish could go bea weekend,neutral
thomasfiss lucky day go large amount boredom little stress detalis get bit gruesome,worry
tinydeww find morning,relief
playin itchy fun,neutral
chrisettefan yep get go man ttyl eventually sometime future hopefully soon,neutral
home work hour sleep put mile new bike,happiness
mashupnicole still hour,neutral
talesfromthepit love blog musicare event good work,neutral
muffinwomanxo eh u not like retro tisk tisk u upto apart wax ur mustache lol,happiness
c0v89 dunno tipsy give everything 1st set still lose not sure mental state injury bad timing,worry
dentist chair numb leave side crown prep not fun keep mouth open long,worry
judezxo love x,love
bore school throat swell,worry
iscreamshinki oh,surprise
drag work miss fitness class morn need one weekend day,worry
really want buy new clothe,sadness
alexcashcash guy need come somewhere like philly somewhere north jersey,neutral
supernatural httptwitpic com4w8cw mishaaaaaaaa,empty
tronella cool one decluttere friend not know play,worry
